src,dst,split,class
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5dc75031-2403-49af-a0fc-c4e5a12e6d43___UF.GRC_YLCV_Lab 09467.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5dc75031-2403-49af-a0fc-c4e5a12e6d43___UF.GRC_YLCV_Lab 09467.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\6a4dee9a-762f-4197-86c3-ddac9ce5bd29___YLCV_NREC 2837.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\6a4dee9a-762f-4197-86c3-ddac9ce5bd29___YLCV_NREC 2837.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5caf439d-02d9-41c3-b34a-ac592efa9ff0___YLCV_NREC 2736.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5caf439d-02d9-41c3-b34a-ac592efa9ff0___YLCV_NREC 2736.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\630d9390-f02d-4e8b-b311-bdf948c28d3d___YLCV_NREC 2189.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\630d9390-f02d-4e8b-b311-bdf948c28d3d___YLCV_NREC 2189.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5e4b6dcd-69ce-4aba-b8ee-fd63df524d3f___UF.GRC_YLCV_Lab 02622.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5e4b6dcd-69ce-4aba-b8ee-fd63df524d3f___UF.GRC_YLCV_Lab 02622.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f23b8ec-fc26-43f2-8419-abe4ce5b1513___YLCV_GCREC 2339.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f23b8ec-fc26-43f2-8419-abe4ce5b1513___YLCV_GCREC 2339.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\637a2753-5ae0-421c-aa78-e864fbde29fb___UF.GRC_YLCV_Lab 02014.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\637a2753-5ae0-421c-aa78-e864fbde29fb___UF.GRC_YLCV_Lab 02014.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d209c37-f93b-44f3-a0b6-1df6da4ca057___UF.GRC_YLCV_Lab 03353.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5d209c37-f93b-44f3-a0b6-1df6da4ca057___UF.GRC_YLCV_Lab 03353.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d533fe1-29f5-45f6-9648-648a7849d4b8___YLCV_NREC 2005.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5d533fe1-29f5-45f6-9648-648a7849d4b8___YLCV_NREC 2005.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5ce9b685-28f5-476e-b94e-a1eebdfbe7c6___YLCV_GCREC 2687.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5ce9b685-28f5-476e-b94e-a1eebdfbe7c6___YLCV_GCREC 2687.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5ce90aab-3afd-437d-a405-7595c8c90665___YLCV_GCREC 1917.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5ce90aab-3afd-437d-a405-7595c8c90665___YLCV_GCREC 1917.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5cc77961-b6ab-4311-b0d9-8fc38ad0c9e2___UF.GRC_YLCV_Lab 02731.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5cc77961-b6ab-4311-b0d9-8fc38ad0c9e2___UF.GRC_YLCV_Lab 02731.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5ea32a4d-6cc2-47d9-a781-2fc841a686bb___YLCV_NREC 0297.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5ea32a4d-6cc2-47d9-a781-2fc841a686bb___YLCV_NREC 0297.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5db866b7-d70a-48fc-b27e-45ae110c285d___UF.GRC_YLCV_Lab 02364.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5db866b7-d70a-48fc-b27e-45ae110c285d___UF.GRC_YLCV_Lab 02364.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5dbda414-7d7d-4b94-82dc-b7626ee6b26d___UF.GRC_YLCV_Lab 01905.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5dbda414-7d7d-4b94-82dc-b7626ee6b26d___UF.GRC_YLCV_Lab 01905.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f2cfdd5-f41d-47b4-99ea-520a20c2e9b6___UF.GRC_YLCV_Lab 01491.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f2cfdd5-f41d-47b4-99ea-520a20c2e9b6___UF.GRC_YLCV_Lab 01491.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f30574a-e6e1-416b-aa31-4990f4a27748___YLCV_NREC 2046.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f30574a-e6e1-416b-aa31-4990f4a27748___YLCV_NREC 2046.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d94767c-735b-42c1-99c1-56ad8fdd4512___YLCV_GCREC 2893.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5d94767c-735b-42c1-99c1-56ad8fdd4512___YLCV_GCREC 2893.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5cc16f74-0be9-4661-9f7a-c9ea665d2f8f___UF.GRC_YLCV_Lab 02173.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5cc16f74-0be9-4661-9f7a-c9ea665d2f8f___UF.GRC_YLCV_Lab 02173.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\615b34ee-fee4-4337-a658-5f8c58980834___YLCV_NREC 2420.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\615b34ee-fee4-4337-a658-5f8c58980834___YLCV_NREC 2420.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f6d78c0-b638-4d18-8e3c-5152d4da0cf7___UF.GRC_YLCV_Lab 01459.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f6d78c0-b638-4d18-8e3c-5152d4da0cf7___UF.GRC_YLCV_Lab 01459.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f632a9f-ce01-47e5-92d6-77e66a58bc45___UF.GRC_YLCV_Lab 09370.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f632a9f-ce01-47e5-92d6-77e66a58bc45___UF.GRC_YLCV_Lab 09370.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f631e3e-a073-4a3d-a2e0-0854892f10b2___UF.GRC_YLCV_Lab 01451.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f631e3e-a073-4a3d-a2e0-0854892f10b2___UF.GRC_YLCV_Lab 01451.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\628a1db2-79a4-43c4-a51a-3dba32d1af01___UF.GRC_YLCV_Lab 09358.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\628a1db2-79a4-43c4-a51a-3dba32d1af01___UF.GRC_YLCV_Lab 09358.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5e70dee5-a7fc-4a12-bf64-8996f5acc2d8___YLCV_GCREC 5201.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5e70dee5-a7fc-4a12-bf64-8996f5acc2d8___YLCV_GCREC 5201.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\617d8604-4b86-4154-99c2-2910429596f8___YLCV_NREC 0109.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\617d8604-4b86-4154-99c2-2910429596f8___YLCV_NREC 0109.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\616c01c1-b1ed-4bf6-b84a-d8cfd23adc4c___UF.GRC_YLCV_Lab 02801.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\616c01c1-b1ed-4bf6-b84a-d8cfd23adc4c___UF.GRC_YLCV_Lab 02801.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\626f0078-1b85-4638-9088-1bae86f5178d___UF.GRC_YLCV_Lab 02370.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\626f0078-1b85-4638-9088-1bae86f5178d___UF.GRC_YLCV_Lab 02370.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f4c7b5e-0f27-402e-9226-9a76d5058528___UF.GRC_YLCV_Lab 01481.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5f4c7b5e-0f27-402e-9226-9a76d5058528___UF.GRC_YLCV_Lab 01481.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d7e00a2-082b-4da4-9e5a-0a8e348573c6___UF.GRC_YLCV_Lab 01359.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5d7e00a2-082b-4da4-9e5a-0a8e348573c6___UF.GRC_YLCV_Lab 01359.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\635bf723-5f34-42ab-a9ad-d523b31f9812___YLCV_GCREC 2826.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\635bf723-5f34-42ab-a9ad-d523b31f9812___YLCV_GCREC 2826.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5e6befa6-70ea-4001-b4bc-986ec910cbbc___YLCV_NREC 2638.JPG,data\processed\train\Tomato__Tomato_YellowLeaf__Curl_Virus\5e6befa6-70ea-4001-b4bc-986ec910cbbc___YLCV_NREC 2638.JPG,train,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5fb7461a-cff3-4fd1-a7b6-23d1097afa8e___YLCV_GCREC 5491.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5fb7461a-cff3-4fd1-a7b6-23d1097afa8e___YLCV_GCREC 5491.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5f410022-2f3e-4926-8ed5-6ddf2a1c7be7___UF.GRC_YLCV_Lab 03120.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5f410022-2f3e-4926-8ed5-6ddf2a1c7be7___UF.GRC_YLCV_Lab 03120.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5cf36ebb-621c-42e4-9d35-79cc558d17e2___UF.GRC_YLCV_Lab 01880.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5cf36ebb-621c-42e4-9d35-79cc558d17e2___UF.GRC_YLCV_Lab 01880.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5fbeb2d7-857c-4983-9f70-925451dc3a57___UF.GRC_YLCV_Lab 08443.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5fbeb2d7-857c-4983-9f70-925451dc3a57___UF.GRC_YLCV_Lab 08443.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\642b0782-39c3-4efc-a5b9-9cf322e63348___YLCV_NREC 2527.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\642b0782-39c3-4efc-a5b9-9cf322e63348___YLCV_NREC 2527.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5eae82f7-b6cb-457c-9a5e-c78b507aab00___UF.GRC_YLCV_Lab 02326.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5eae82f7-b6cb-457c-9a5e-c78b507aab00___UF.GRC_YLCV_Lab 02326.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\621ffd82-fc13-487e-99ed-6009a7aced75___YLCV_NREC 2531.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\621ffd82-fc13-487e-99ed-6009a7aced75___YLCV_NREC 2531.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5fa4b5e9-4755-4b9b-98b5-4912fb21e820___YLCV_GCREC 2797.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5fa4b5e9-4755-4b9b-98b5-4912fb21e820___YLCV_GCREC 2797.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\6a2c40e7-45fe-4597-9230-d6b82df68323___UF.GRC_YLCV_Lab 02070.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\6a2c40e7-45fe-4597-9230-d6b82df68323___UF.GRC_YLCV_Lab 02070.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5fb985f8-4599-4275-aa1c-f9accb2d0bd3___UF.GRC_YLCV_Lab 08527.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5fb985f8-4599-4275-aa1c-f9accb2d0bd3___UF.GRC_YLCV_Lab 08527.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5eda1da1-e02d-4d28-ae3f-ab4073f81b78___YLCV_GCREC 2517.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5eda1da1-e02d-4d28-ae3f-ab4073f81b78___YLCV_GCREC 2517.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\634b7382-09db-4b7e-8758-3c940a941039___YLCV_GCREC 2446.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\634b7382-09db-4b7e-8758-3c940a941039___YLCV_GCREC 2446.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d920f84-e994-4002-8600-b76d55d4ac18___UF.GRC_YLCV_Lab 03172.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5d920f84-e994-4002-8600-b76d55d4ac18___UF.GRC_YLCV_Lab 03172.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5fcdb337-36dd-41f6-ac68-b550b2935e85___UF.GRC_YLCV_Lab 01823.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5fcdb337-36dd-41f6-ac68-b550b2935e85___UF.GRC_YLCV_Lab 01823.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d552bf3-9989-4054-adbc-c9c43ecd1f95___YLCV_NREC 2772.JPG,data\processed\val\Tomato__Tomato_YellowLeaf__Curl_Virus\5d552bf3-9989-4054-adbc-c9c43ecd1f95___YLCV_NREC 2772.JPG,val,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5e6e1856-7874-4f11-9d5e-d510fbebe00f___UF.GRC_YLCV_Lab 03190.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\5e6e1856-7874-4f11-9d5e-d510fbebe00f___UF.GRC_YLCV_Lab 03190.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\630d6a3c-474a-4d63-8155-3c1ba93abc8d___UF.GRC_YLCV_Lab 02492.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\630d6a3c-474a-4d63-8155-3c1ba93abc8d___UF.GRC_YLCV_Lab 02492.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5cca9ef3-355a-49a5-a472-61fc9f4a2685___UF.GRC_YLCV_Lab 03229.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\5cca9ef3-355a-49a5-a472-61fc9f4a2685___UF.GRC_YLCV_Lab 03229.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5fee1f4a-3bcb-4d04-910b-1749ee96bfd1___YLCV_GCREC 2724.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\5fee1f4a-3bcb-4d04-910b-1749ee96bfd1___YLCV_GCREC 2724.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\616f702b-a019-4292-9c72-af6ff050b99b___UF.GRC_YLCV_Lab 03311.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\616f702b-a019-4292-9c72-af6ff050b99b___UF.GRC_YLCV_Lab 03311.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5dbf5b6b-fd4a-4731-bb30-05b8841cddd3___UF.GRC_YLCV_Lab 02495.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\5dbf5b6b-fd4a-4731-bb30-05b8841cddd3___UF.GRC_YLCV_Lab 02495.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5e3272b0-298c-4c66-8b76-aece9efb31d7___UF.GRC_YLCV_Lab 03293.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\5e3272b0-298c-4c66-8b76-aece9efb31d7___UF.GRC_YLCV_Lab 03293.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5fb1825f-7648-4cea-a1b4-13c702735f3b___YLCV_GCREC 1937.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\5fb1825f-7648-4cea-a1b4-13c702735f3b___YLCV_GCREC 1937.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato__Tomato_YellowLeaf__Curl_Virus\5d40d3db-1277-4136-9276-229450f81b5b___YLCV_NREC 2588.JPG,data\processed\test\Tomato__Tomato_YellowLeaf__Curl_Virus\5d40d3db-1277-4136-9276-229450f81b5b___YLCV_NREC 2588.JPG,test,Tomato__Tomato_YellowLeaf__Curl_Virus
data\cleaned\Tomato_healthy\7ce1f8c1-1542-4d7b-be27-11e29d572283___GH_HL Leaf 508.2.JPG,data\processed\train\Tomato_healthy\7ce1f8c1-1542-4d7b-be27-11e29d572283___GH_HL Leaf 508.2.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\9ae93bcc-5cfb-4407-a711-de800fb2853a___GH_HL Leaf 519.4.JPG,data\processed\train\Tomato_healthy\9ae93bcc-5cfb-4407-a711-de800fb2853a___GH_HL Leaf 519.4.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\9a5d3900-8707-4088-8ec0-1fad45d8bd11___GH_HL Leaf 339.JPG,data\processed\train\Tomato_healthy\9a5d3900-8707-4088-8ec0-1fad45d8bd11___GH_HL Leaf 339.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8e4af6b9-0f8a-48ad-ade6-4e1fff6d4bbf___RS_HL 0606.JPG,data\processed\train\Tomato_healthy\8e4af6b9-0f8a-48ad-ade6-4e1fff6d4bbf___RS_HL 0606.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7e0f5a39-e44e-40fe-8486-f369cb59895b___RS_HL 9790.JPG,data\processed\train\Tomato_healthy\7e0f5a39-e44e-40fe-8486-f369cb59895b___RS_HL 9790.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8ea80484-4e70-4a51-bbc2-213cfedd4f59___GH_HL Leaf 341.JPG,data\processed\train\Tomato_healthy\8ea80484-4e70-4a51-bbc2-213cfedd4f59___GH_HL Leaf 341.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7c2aba18-254c-4e86-86ee-196a5a092324___RS_HL 0395.JPG,data\processed\train\Tomato_healthy\7c2aba18-254c-4e86-86ee-196a5a092324___RS_HL 0395.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\9b2a3f9a-f450-471d-928c-270126c8602a___RS_HL 9758.JPG,data\processed\train\Tomato_healthy\9b2a3f9a-f450-471d-928c-270126c8602a___RS_HL 9758.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8f3da0fb-90a0-4eac-b065-822895c41c54___GH_HL Leaf 265.1.JPG,data\processed\train\Tomato_healthy\8f3da0fb-90a0-4eac-b065-822895c41c54___GH_HL Leaf 265.1.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8b94be33-e461-4004-8891-0a69598cea6b___GH_HL Leaf 223.1.JPG,data\processed\train\Tomato_healthy\8b94be33-e461-4004-8891-0a69598cea6b___GH_HL Leaf 223.1.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8e9914bb-920e-4469-b1d4-580ab5e8790a___RS_HL 0069.JPG,data\processed\train\Tomato_healthy\8e9914bb-920e-4469-b1d4-580ab5e8790a___RS_HL 0069.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8ab801ee-afee-4025-b5e8-5927465bd455___RS_HL 0212.JPG,data\processed\train\Tomato_healthy\8ab801ee-afee-4025-b5e8-5927465bd455___RS_HL 0212.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7b953f3c-719f-4b0e-b62d-2c651eac6c18___RS_HL 0635.JPG,data\processed\train\Tomato_healthy\7b953f3c-719f-4b0e-b62d-2c651eac6c18___RS_HL 0635.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7f58b2c9-3a62-402f-80d8-4a9aef9203ea___GH_HL Leaf 411.1.JPG,data\processed\train\Tomato_healthy\7f58b2c9-3a62-402f-80d8-4a9aef9203ea___GH_HL Leaf 411.1.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7bb3bc73-873b-454c-82cf-a12cb0eb37fc___RS_HL 0206.JPG,data\processed\train\Tomato_healthy\7bb3bc73-873b-454c-82cf-a12cb0eb37fc___RS_HL 0206.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7d1cbe82-bda7-498a-ac8f-f01a0e279940___RS_HL 9639.JPG,data\processed\train\Tomato_healthy\7d1cbe82-bda7-498a-ac8f-f01a0e279940___RS_HL 9639.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7de93009-6180-4027-8779-76947cda3e2f___2700323949_95aa2eaa01_o.jpg,data\processed\train\Tomato_healthy\7de93009-6180-4027-8779-76947cda3e2f___2700323949_95aa2eaa01_o.jpg,train,Tomato_healthy
data\cleaned\Tomato_healthy\8edbb3bf-ae44-4870-9c39-cd33fd088a55___RS_HL 0429.JPG,data\processed\train\Tomato_healthy\8edbb3bf-ae44-4870-9c39-cd33fd088a55___RS_HL 0429.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL Leaf 489.1.JPG,data\processed\train\Tomato_healthy\7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL Leaf 489.1.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7ee078a8-218e-4ebf-8935-ec9f844ab744___GH_HL Leaf 212.9.JPG,data\processed\train\Tomato_healthy\7ee078a8-218e-4ebf-8935-ec9f844ab744___GH_HL Leaf 212.9.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7b246e09-0a8c-4078-9e0a-6207de8dc804___RS_HL 9809.JPG,data\processed\train\Tomato_healthy\7b246e09-0a8c-4078-9e0a-6207de8dc804___RS_HL 9809.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\9b668abb-fc96-412e-948f-442af45ec580___RS_HL 9972.JPG,data\processed\train\Tomato_healthy\9b668abb-fc96-412e-948f-442af45ec580___RS_HL 9972.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7a51866d-a48a-4443-8243-b7de56104946___RS_HL 0311.JPG,data\processed\train\Tomato_healthy\7a51866d-a48a-4443-8243-b7de56104946___RS_HL 0311.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8ac1645d-48d9-4f3e-842b-0187daeeb57c___RS_HL 0523.JPG,data\processed\train\Tomato_healthy\8ac1645d-48d9-4f3e-842b-0187daeeb57c___RS_HL 0523.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8ddc8178-4609-4267-bd55-028de3f759c8___RS_HL 0004.JPG,data\processed\train\Tomato_healthy\8ddc8178-4609-4267-bd55-028de3f759c8___RS_HL 0004.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8c4cf935-765a-4689-a093-08e8c64fb124___GH_HL Leaf 369.JPG,data\processed\train\Tomato_healthy\8c4cf935-765a-4689-a093-08e8c64fb124___GH_HL Leaf 369.JPG,train,Tomato_healthy
